sku,description,short_description,imp_desc
OPMBNTFB0489,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution - 720x1280 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution - 720x1280 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution - 720x1280 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.2GHz quad-core</li></ul>
"
OPMBNTFB0257,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Processor - 1.6GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Processor - 1.6GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Processor - 1.6GHz quad-core</li></ul>
"
NEWMOB00433,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
"
OPMBNTF0766,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
"
OPMBNTFB0766,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
"
NEWMOB00434,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
"
OPMBNTF0767,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
"
OPMBNTFB0767,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
"
NEWMOB00435,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
"
OPMBNTF0768,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
"
OPMBNTFB0768,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
"
NEWMOB00436,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
"
OPMBNTF0769,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
"
OPMBNTFB0769,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
"
OPMBNTFB0541,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
"
OPMBNTF0484,"<ul><li> Dual Sim phone</li>
<li>2 inch TFT display </li>
<li>resolution of 240 x 320 pixels</li></ul>
","<ul><li> Dual Sim phone</li>
<li>2 inch TFT display </li>
<li>resolution of 240 x 320 pixels</li></ul>
","<ul><li> Dual Sim phone</li>
<li>2 inch TFT display </li>
<li>resolution of 240 x 320 pixels</li></ul>
"
ASMBA000098,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera  </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera  </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera  </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
"
ASMBA000084,"<ul><li>Screen Size: 5.5 inches</li>
<li>Speed: 1.4 GHz</li>
<li>OS: Android 5.1 (Lollipop)</li>
<li>Sensor Resolution: 16MP</li></ul>
","<ul><li>Screen Size: 5.5 inches</li>
<li>Speed: 1.4 GHz</li>
<li>OS: Android 5.1 (Lollipop)</li>
<li>Sensor Resolution: 16MP</li></ul>
","<ul><li>Screen Size: 5.5 inches</li>
<li>Speed: 1.4 GHz</li>
<li>OS: Android 5.1 (Lollipop)</li>
<li>Sensor Resolution: 16MP</li></ul>
"
