sku,new_launch
SYGNBQB0136,0
REFMOB0005,0
QCNBB001421,0
QCNBB001422,0
QCNBB001423,0
QCNBB001424,0
QCNBB001425,0
QCNBB001426,0
QCNBB001427,0
QCNBB001428,0
QCNBB001429,0
QCNBB001430,0
QCNBB001431,0
QCNBB001432,0
QCNBB001433,0
QCNBB001434,0
QCNBB001435,0
QCNBB001436,0
QCNBB001437,0
QCNBB001438,0
QCNBB001439,0
QCNBB001440,0
QCNBB001441,0
QCNBB001442,0
QCNBB001443,0
QCNBB001444,0
QCNBB001445,0
QCNBB001446,0
QCNBB001447,0
QCNBB001448,0
QCNBB001449,0
QCNBB001450,0
QCNBB001451,0
QCNBB001452,0
SYGNBQB0167,0
SYGNBQB0168,0
SYGNBQB0169,0
SYGNBQB0170,0
SYGNBQB0171,0
SYGNBQB0172,0
SYGNBQB0173,0
SYGNBQB0174,0
SYGNBQB0175,0
SYGNBQB0176,0
SYGNBQB0177,0
SYGNBQB0178,0
SYGNBQB0179,0
SYGNBQB0180,0
SYGNBQB0181,0
SYGNBQB0182,0
SYGNBQB0183,0
SYGNBQB0184,0
SYGNBQB0185,0
SYGNBQB0186,0
SYGNBQB0187,0
SYGNBQB0188,0
SYGNBQB0189,0
SYGNBQB0190,0
SYGNBQB0191,0
SYGNBQB0192,0
REFMOB0009,0
OPMBNTFB0002,0
OPMBNTFB0009,0
OPMBNTFB0010,0
OPMBNTFB0028,0
OPMBNTFB0030,0
OPMBNTFB0037,0
OPMBNTFB0039,0
OPMBNTFB0042,0
OPMBNTFB0047,0
OPMBNTFB0050,0
OPMBNTFB0057,0
OPMBNTFB0067,0
OPMBNTFB0068,0
OPMBNTFB0081,0
OPMBNTFB0099,0
OPMBNTFB0126,0
OPMBNTFB0132,0
OPMBNTFB0133,0
OPMBNTFB0141,0
OPMBNTFB0142,0
OPMBNTFB0165,0
OPMBNTFB0181,0
OPMBNTFB0189,0
OPMBNTFB0202,0
OPMBNTFB0214,0
OPMBNTFB0217,0
OPMBNTFB0229,0
OPMBNTFB0262,0
OPMBNTFB0270,0
OPMBNTFB0305,0
OPMBNTFB0307,0
OPMBNTFB0432,0
OPMBNTFB0465,0
OPMBNTFB0473,0
OPMBNTFB0536,0
OPMBNTFB0551,0
OPMBNTFB0554,0
OPMBNTFB0587,0
OPMBNTFB0635,0
OPMBNTFB0667,0
OPMBNTFB0675,0
OPMBNTFB0676,0
OPMBNTFB0681,0
REFMOB0013,0
REFMOB0008,0
OPMBNTFB0049,0
OPMBNTFB0059,0
OPMBNTFB0066,0
OPMBNTFB0186,0
OPMBNTFB0308,0
OPMBNTFB0556,0
OPMBNTFB0597,0
OPMBNTFB0661,0
X-STANDER-RED,0
OPMBNTFB0053,0
OPMBNTFB0560,0
OPMBNTFB0007,0
OPMBNTFB0714,0
OPMBNTFB0201,0
NEWMOB00410,0
NEWMOB00800,0
OPMBNTFB0161,0
OPMBNTFB0624,0
OPMBNTFB0610,0
OPMBNTFB0239,0
OPMBNTFB0564,0
OPMBNTFB0029,0
OPMBNTFB0069,0
OPMBNTFB0048,0
OPMBNTFB0078,0
OPMBNTFB0326,0
OPMBNTFB0005,0
OPMBNTFB0668,0
OPMBNTFB0158,0
OPMBNTFB0235,0
OPMBNTFB0315,0
OPMBNTF0723,0
OPMBNTFB0723,0
OPMBNTFB0228,0
OPMBNTF0727,0
NEWMOB00411,0
OPMBNTF0724,0
OPMBNTF0726,0
OPMBNTF0725,0
NEWMOB00412,0
NEWMOB00413,0
NEWMOB00414,0
NEWMOB00415,0
NEWMOB00416,0
NEWMOB00417,0
NEWMOB00418,0
NEWMOB00419,0
NEWMOB00420,0
NEWMOB00421,0
OPMBNTF0728,0
OPMBNTFB0728,0
OPMBNTF0729,0
OPMBNTFB0730,0
OPMBNTF0730,0
OPMBNTF0731,0
OPMBNTFB0731,0
OPMBNTF0732,0
OPMBNTFB0732,0
OPMBNTFB0729,0
OPMBNTF0733,0
OPMBNTFB0733,0
OPMBNTF0734,0
OPMBNTFB0734,0
OPMBNTF0735,0
OPMBNTFB0735,0
OPMBNTF0736,0
OPMBNTFB0736,0
QCNBB001458,0
QCNBB001459,0
QCNBB001460,0
QCNBB001461,0
QCNBB001462,0
QCNBB001463,0
QCNBB001464,0
QCNBB001465,0
QCNBB001466,0
QCNBB001467,0
QCNBB001468,0
QCNBB001469,0
QCNBB001470,0
QCNBB001471,0
QCNBB001472,0
QCNBB001473,0
QCNBB001474,0
QCNBB001475,0
QCNBB001476,0
QCNBB001477,0
QCNBB001478,0
QCNBB001479,0
QCNBB001480,0
QCNBB001481,0
QCNBB001482,0
QCNBB001483,0
OPMBNTF0737,0
OPMBNTFB0737,0
OPMBNTF0738,0
OPMBNTFB0738,0
OPMBNTF0739,0
OPMBNTFB0739,0
OPMBNTF0740,0
OPMBNTFB0740,0
OPMBNTF0741,0
OPMBNTFB0741,0
SYGNBQB0137JPP,0
QCNBB001484,0
SYGNBQB0195,0
SYGNBQB0209,0
SYGNBQB0194,0
SYGNBQB0210,0
SYGNBQB0196,0
SYGNBQB0193,0
QCNBB001491,0
QCNBB001500,0
QCNBB001495,0
QCNBB001506,0
QCNBB001501,0
QCNBB001502,0
QCNBB001488,0
QCNBB001496,0
QCNBB001503,0
QCNBB001489,0
QCNBB001497,0
QCNBB001490,0
QCNBB001492,0
QCNBB001498,0
QCNBB001505,0
QCNBB001504,0
QCNBB001499,0
QCNBB001493,0
QCNBB001494,0
SYGNBQB0197,0
SYGNBQB0198,0
SYGNBQB0199,0
SYGNBQB0200,0
SYGNBQB0201,0
SYGNBQB0202,0
SYGNBQB0203,0
SYGNBQB0204,0
SYGNBQB0205,0
SYGNBQB0206,0
SYGNBQB0207,0
SYGNBQB0208,0
QCNBB000765,0
QCNBB001487,0
QCNBB001486,0
QCNBB001485,0
NEWMOB00424,0
NEWMOB00425,0
NEWMOB00426,0
NEWMOB00428,0
NEWACC00003,0
NEWACC00004,0
NEWACC00005,0
NEWACC00006,0
SYGMBQCP069,0
SYGMBQCP070,0
SYGMBQCP071,0
SYGMBQCP068,0
OPMBCX00307,0
OPMBNTF0749,0
OPMBNTF0750,0
OPMBNTFB0750,0
OPMBNTF0751,0
OPMBNTFB0751,0
OPMBNTF0752,0
OPMBNTFB0752,0
OPMBNTF0753,0
OPMBNTFB0753,0
OPMBNTF0754,0
OPMBNTFB0754,0
OPMBNTF0755,0
OPMBNTFB0755,0
OPMBNTF0756,0
OPMBNTFB0756,0
OPMBNTF0757,0
OPMBNTFB0757,0
OPMBNTF0758,0
OPMBNTFB0758,0
OPMBNTF0759,0
OPMBNTFB0759,0
OPMBNTF0760,0
OPMBNTFB0760,0
OPMBNTF0762,0
OPMBNTFB0762,0
NEWMOB00429,0
NEWMOB00430,0
OPMBNTF0763,0
OPMBNTF0761,0
OPMBNTFB0761,0
OPMBNTFB0031,0
OPMBNTFB0638,0
OPMBNTFB0100,0
OPMBNTFB0052,0
OPMBNTFB0706,0
OPMBNTFB0075,0
OPMBNTFB0707,0
OPMBNTFB0552,0
OPMBNTFB0055,0
OPMBNTFB0024,0
OPMBNTFB0040,0
 NEWNBK00054,0
NEWTAB00025,0
NEWTAB00028,0
QCNBB001352,0
QCNBB001353,0
QCNBB001371,0
SYGNBQB0151,0
SYGNBQB0152,0
SYGNBQB0153,0
SYGNBQB0154,0
SYGNBQB0155,0
SYGNBQB0156,0
SYGNBQB0157,0
SYGNBQB0158,0
SYGNBQB0159,0
SYGNBQB0160,0
SYGNBQB0161,0
SYGNBQB0162,0
SYGNBQB0163,0
SYGNBQB0164,0
SYGNBQB0165,0
SYGNBQB0166,0
REFDE00255,0
REFDE00257,0
REFDE00287,0
REFDE00324,0
REFDE00325,0
REFDE00326,0
REFDE00327,0
REFDE00328,0
REFDE00329,0
REFDE00330,0
REFDE00331,0
REFDE00332,0
REFDE00333,0
REFDE00334,0
REFDE00335,0
REFDE00336,0
OPMBNTFB0649,0
OPMBNTFB0104,0
OPMBNTFB0125,0
OPMBNTFB0167,0
OPMBNTFB0247,0
OPMBNTFB0252,0
OPMBNTFB0294,0
OPMBNTFB0295,0
OPMBNTFB0297,0
OPMBNTFB0434,0
OPMBNTFB0435,0
OPMBNTFB0027,0
OPMBNTFB0033,0
OPMBNTFB0062,0
OPMBNTFB0079,0
OPMBNTFB0080,0
OPMBNTFB0088,0
OPMBNTFB0094,0
OPMBNTFB0097,0
OPMBNTFB0118,0
OPMBNTFB0119,0
OPMBNTFB0123,0
OPMBNTFB0182,0
OPMBNTFB0185,0
OPMBNTFB0206,0
OPMBNTFB0238,0
OPMBNTFB0244,0
OPMBNTFB0248,0
OPMBNTFB0253,0
OPMBNTFB0268,0
OPMBNTFB0287,0
OPMBNTFB0367,0
OPMBNTFB0405,0
OPMBNTFB0411,0
OPMBNTFB0430,0
OPMBNTFB0467,0
OPMBNTFB0495,0
OPMBNTFB0498,0
OPMBNTFB0511,0
OPMBNTFB0512,0
OPMBNTFB0540,0
OPMBNTFB0557,0
OPMBNTFB0567,0
OPMBNTFB0572,0
OPMBNTFB0578,0
OPMBNTFB0583,0
OPMBNTFB0605,0
OPMBNTFB0630,0
OPMBNTFB0636,0
OPMBNTFB0641,0
OPMBNTFB0660,0
OPMBNTFB0662,0
OPMBNTFB0669,0
OPMBNTFB0699,0
OPNBNTF0181,0
NEWACC00007,0
NEWACC00008,0
NEWACC00009,0
NEWACC00010,0
NEWACC00011,0
NEWACC00012,0
OPENACC0007,0
NEWACC00013,0
OPENACC0008,0
OPENACC0009,0
NEWACC00014,0
OPENACC0010,0
OPENACC0011,0
OPNBNTF0182,0
OPMBNTF0269,0
OPMBNTF0493,0
OPMBNTF0626,0
OPMBNTF0488,0
OPMBNTF0353,0
OPMBNTF0352,0
OPMBNTF0596,0
OPMBNTF0516,0
OPMBNTF0128,0
OPMBNTF0282,0
OPMBNTF0474,0
OPMBNTF0470,0
OPMBNTF0127,0
OPMBNTF0446,0
OPMBNTF0401,0
OPMBNTF0417,0
OPMBNTFB0562,0
OPMBNTFB0625,0
OPMBNTFB0298,0
OPMBNTFB0250,0
OPMBNTFB0087,0
OPMBNTFB0192,0
OPMBNTFB0154,0
OPMBNTFB0113,0
OPMBNTFB0218,0
OPMBNTFB0469,0
OPMBNTFB0083,0
OPMBNTFB0089,0
OPMBNTFB0500,0
OPMBNTFB0654,0
OPMBNTFB0670,0
OPMBNTFB0221,0
OPMBNTFB0489,0
OPMBNTFB0496,0
OPMBNTFB0497,0
OPMBNTFB0173,0
OPMBNTFB0121,0
OPMBNTFB0594,0
OPMBNTFB0698,0
OPMBNTFB0499,0
OPMBNTFB0678,0
OPMBNTFB0124,0
OPMBNTFB0301,0
OPMBNTFB0468,0
OPMBNTFB0304,0
OPMBNTFB0283,0
OPMBNTFB0365,0
OPMBNTFB0322,0
OPMBNTFB0241,0
OPMBNTFB0643,0
OPMBNTFB0216,0
OPMBNTFB0462,0
OPMBNTFB0194,0
OPMBNTFB0482,0
OPMBNTFB0120,0
OPMBNTFB0472,0
OPMBNTFB0187,0
OPMBNTFB0266,0
OPMBNTFB0086,0
OPMBNTFB0256,0
OPMBNTFB0073,0
OPMBNTFB0155,0
OPMBNTFB0130,0
OPMBNTFB0168,0
OPMBNTFB0164,0
OPMBNTFB0188,0
OPMBNTFB0290,0
OPMBNTFB0692,0
OPMBNTFB0428,0
OPMBNTFB0204,0
OPMBNTFB0107,0
OPMBNTFB0096,0
OPMBNTFB0604,0
OPMBNTFB0632,0
OPMBNTFB0598,0
OPMBNTFB0063,0
OPMBNTFB0140,0
OPMBNTFB0146,0
OPMBNTFB0196,0
OPMBNTFB0219,0
OPMBNTFB0704,0
OPMBNTFB0677,0
OPMBNTFB0650,0
OPMBNTFB0328,0
OPMBNTFB0504,0
OPMBNTFB0310,0
OPMBNTFB0693,0
OPMBNTFB0245,0
OPMBNTFB0246,0
OPMBNTFB0302,0
OPMBNTFB0249,0
OPMBNTFB0306,0
OPMBNTFB0466,0
OPMBNTFB0671,0
OPMBNTFB0608,0
OPMBNTFB0622,0
OPMBNTFB0240,0
OPMBNTFB0257,0
OPMBNTFB0265,0
OPMBNTFB0311,0
OPMBNTFB0319,0
OPMBNTFB0327,0
OPMBNTFB0566,0
OPMBNTFB0694,0
OPMBNTFB0419,0
OPMBNTFB0688,0
OPMBNTFB0438,0
OPMBNTFB0363,0
OPMBNTFB0613,0
OPMBNTFB0269,0
OPMBNTFB0493,0
OPMBNTFB0626,0
OPMBNTFB0488,0
OPMBNTFB0353,0
OPMBNTFB0352,0
OPMBNTFB0596,0
OPMBNTFB0516,0
OPMBNTFB0128,0
OPMBNTFB0282,0
OPMBNTFB0474,0
OPMBNTFB0470,0
OPMBNTFB0127,0
OPMBNTFB0446,0
OPMBNTFB0401,0
OPMBNTFB0417,0
NEWMOB00431,0
OPMBNTF0764,0
OPMBNTFB0764,0
NEWMOB00432,0
OPMBNTF0765,0
OPMBNTFB0765,0
NEWMOB00433,0
OPMBNTF0766,0
OPMBNTFB0766,0
NEWMOB00434,0
OPMBNTF0767,0
OPMBNTFB0767,0
NEWMOB00435,0
OPMBNTF0768,0
NEWMOB00436,0
OPMBNTF0769,0
OPMBNTFB0769,0
NEWMOB00437,0
OPMBNTF0770,0
OPMBNTFB0770,0
NEWMOB00439,0
NEWMOB00443,0
NEWMOB00440,0
NEWMOB00442,0
NEWMOB00441,0
NEWMOB00438,0
NEWMOB00445,0
NEWMOB00444,0
OPMBNTF0772,0
OPMBNTF0776,0
OPMBNTF0773,0
OPMBNTF0775,0
OPMBNTF0774,0
OPMBNTF0771,0
OPMBNTF0778,0
OPMBNTF0777,0
OPMBNTFB0772,0
OPMBNTFB0776,0
OPMBNTFB0773,0
OPMBNTFB0775,0
OPMBNTFB0774,0
OPMBNTFB0771,0
OPMBNTFB0778,0
OPMBNTFB0777,0
NEWMOB00446,0
OPMBNTF0779,0
OPMBNTFB0779,0
OPMBNTFB0780,0
NEWMOB00447,0
OPMBNTF0781,0
OPMBNTFB0781,0
NEWMOB00448,0
OPMBNTF0782,0
OPMBNTFB0782,0
NEWMOB00449,0
OPMBNTF0783,0
OPMBNTFB0783,0
NEWMOB00450,0
OPMBNTF0784,0
OPMBNTFB0784,0
NEWMOB00451,0
OPMBNTF0785,0
NEWMOB00452,0
NEWMOB00453,0
OPMBNTF0786,0
OPMBNTF0787,0
OPMBNTFB0787,0
OPMBNTFB0095,0
OPMBNTFB0082,0
OPMBNTFB0272,0
OPMBNTFB0117,0
OPMBNTFB0234,0
OPMBNTFB0220,0
OPMBNTFB0012,0
OPMBNTFB0203,0
OPMBNTFB0070,0
OPMBNTFB0690,0
OPMBNTFB0431,0
OPMBNTFB0437,0
OPMBNTFB0439,0
OPMBNTFB0524,0
OPMBNTFB0547,0
OPMBNTFB0541,0
OPMBNTF0788,0
OPMBNTFB0788,0
OPMBNTF0789,0
OPMBNTFB0789,0
OPMBNTF0790,0
OPMBNTFB0790,0
OPMBNTF0791,0
OPMBNTFB0791,0
OPMBNTF0792,0
OPMBNTFB0792,0
OPMBNTFB0273,0
OPMBNTF0793,0
OPMBNTFB0793,0
opmbntfb0076,0
OPMBNTF0794,0
OPMBNTFB0794,0
OPMBNTFB0101,0
OPMBNTFB0574,0
OPMBNTFB0576,0
OPMBNTFB0577,0
QCNBB001510,0
SYGNBQB0211,0
SYGNBQB0212,0
SYGNBQB0213,0
SYGNBQB0214,0
QCNBB001511,0
QCNBB001512,0
QCNBB001513,0
QCNBB001514,0
QCNBB001515,0
QCNBB001516,0
QCNBB001517,0
QCNBB001518,0
QCNBB001519,0
QCNBB001520,0
QCNBB001521,0
QCNBB001522,0
QCNBB001523,0
QCNBB001524,0
QCNBB001525,0
QCNBB001526,0
QCNBB001527,0
QCNBB001528,0
QCNBB001529,0
QCNBB001530,0
QCNBB001531,0
QCNBB001532,0
QCNBB001533,0
QCNBB001534,0
QCNBB001535,0
QCNBB001536,0
QCNBB001537,0
QCNBB001538,0
QCNBB001507,0
QCNBB001508,0
QCNBB001509,0
OPNBNTF0183,0
OPNBNTF0184,0
OPNBNTF0185,0
OPNBNTF0186,0
SYGNBQB0215,0
SYGNBQB0216,0
SYGNBQB0217,0
SYGNBQB0218,0
SYGNBQB0219,0
SYGNBQB0220,0
SYGNBQB0221,0
SYGNBQB0222,0
SYGNBQB0223,0
SYGNBQB0224,0
SYGNBQB0225,0
SYGNBQB0226,0
SYGNBQB0227,0
QCNBB001539,0
QCNBB001540,0
QCNBB001541,0
QCNBB001542,0
QCNBB001543,0
QCNBB001544,0
QCNBB001545,0
QCNBB001546,0
QCNBB001547,0
QCNBB001548,0
QCNBB001549,0
QCNBB001550,0
QCNBB001551,0
QCNBB001552,0
QCNBB001553,0
QCNBB001554,0
QCNBB001555,0
QCNBB001556,0
QCNBB001557,0
QCNBB001558,0
QCNBB001559,0
QCNBB001560,0
QCNBB001561,0
QCNBB001562,0
QCNBB001563,0
QCNBB001564,0
QCNBB001565,0
QCNBB001566,0
QCNBB001567,0
QCNBB001568,0
QCNBB001569,0
QCNBB001570,0
QCNBB001571,0
QCNBB001572,0
QCNBB001573,0
QCNBB001574,0
QCNBB001575,0
QCNBB001576,0
QCNBB001577,0
QCNBB001578,0
QCNBB001579,0
QCNBB001580,0
QCNBB001581,0
QCNBB001582,0
QCNBB001583,0
QCNBB001584,0
QCNBB001585,0
QCNBB001586,0
QCNBB001587,0
QCNBB001588,0
QCNBB001589,0
QCNBB001590,0
QCNBB001591,0
QCNBB001592,0
QCNBB001593,0
QCNBB001594,0
QCNBB001595,0
QCNBB001596,0
QCNBB001597,0
QCNBB001598,0
QCNBB001599,0
QCNBB001600,0
QCNBB001601,0
QCNBB001602,0
SYGNBQB0228,0
SYGNBQB0229,0
SYGNBQB0230,0
SYGNBQB0231,0
SYGNBQB0232,0
QCNBB001603,0
SYGNBQB0233,0
QCNBB001604,0
SYGNBQB0234,0
SYGNBQB0235,0
QCNBB001605,0
SYGNBQB0236,0
SYGNBQB0237,0
SYGNBQB0238,0
SYGNBQB0239,0
SYGNBQB0240,0
SYGNBQB0241,0
QCNBB001606,0
SYGNBQB0242,0
REFDE00347,0
REFDE00348,0
SYGNBQB0243,0
QCNBB001607,0
SYGNBQB0244,0
SYGNBQB0245,0
SYGNBQB0246,0
NEWMOB00454,0
OPMBNTF0162,0
OPMBNTFB0162,0
OPMBNTF0163,0
OPMBNTFB0163,0
OPMBNTF0280,0
OPMBNTFB0280,0
OPMBNTF0285,0
OPMBNTF0293,0
OPMBNTF0303,0
OPMBNTF0349,0
OPMBNTF0354,0
OPMBNTF0355,0
OPMBNTF0371,0
OPMBNTF0375,0
OPMBNTF0379,0
OPMBNTF0382,0
OPMBNTF0384,0
OPMBNTF0385,0
OPMBNTF0389,0
OPMBNTF0390,0
OPMBNTF0391,0
OPMBNTF0392,0
OPMBNTF0393,0
OPMBNTF0394,0
OPMBNTF0395,0
OPMBNTF0396,0
OPMBNTF0398,0
OPMBNTF0400,0
OPMBNTF0402,0
OPMBNTF0403,0
OPMBNTF0408,0
OPMBNTF0409,0
OPMBNTF0413,0
OPMBNTF0414,0
OPMBNTF0415,0
NEWNBK00179,0
NEWNBK00180,0
NEWNBK00181,0
OPMBNTF0424,0
OPMBNTF0425,0
OPMBNTF0426,0
OPMBNTF0429,0
OPMBNTF0445,0
OPMBNTF0447,0
OPMBNTF0449,0
OPMBNTF0452,0
OPMBNTF0453,0
OPMBNTF0454,0
OPMBNTF0456,0
OPMBNTF0458,0
OPMBNTF0459,0
OPMBNTF0460,0
OPMBNTF0461,0
OPMBNTF0464,0
OPMBNTF0475,0
OPMBNTF0477,0
OPMBNTF0481,0
OPMBNTF0494,0
OPMBNTF0503,0
OPMBNTF0507,0
OPMBNTF0518,0
OPMBNTF0519,0
OPMBNTF0520,0
OPMBNTF0534,0
OPMBNTF0543,0
OPMBNTF0546,0
OPMBNTF0561,0
OPMBNTF0590,0
OPMBNTF0614,0
OPMBNTF0617,0
OPMBNTF0589,0
OPMBNTF0618,0
OPMBNTF0623,0
OPMBNTF0627,0
OPMBNTF0628,0
OPMBNTF0629,0
OPMBNTF0682,0
OPMBNTF0711,0
OPMBNTF0686,0
OPMBNTF0680,0
OPMBNTF0591,0
OPMBNTF0529,0
OPMBNTF0528,0
OPMBNTF0526,0
OPMBNTF0484,0
OPMBNTF0480,0
OPMBNTF0455,0
OPMBNTF0450,0
OPMBNTF0448,0
OPMBNTF0444,0
OPMBNTF0418,0
OPMBNTF0416,0
OPMBNTF0364,0
OPMBNTF0351,0
OPMBNTF0350,0
OPMBNTF0332,0
NEWACC00015,0
NEWACC00016,0
NEWACC00017,0
NEWACC00018,0
NEWACC00019,0
NEWACC00020,0
NEWACC00021,0
NEWMOB00455,0
NEWMOB00456,0
OPMBNTF0795,0
OPMBNTF0796,0
OPMBNTFB0796,0
rpcdev,0
QCNBB001608,0
QCNBB001609,0
QCNBB001610,0
QCNBB001611,0
QCNBB001612,0
QCNBB001613,0
QCNBB001614,0
QCNBB001615,0
QCNBB001616,0
QCNBB001617,0
QCNBB001618,0
QCNBB001619,0
QCNBB001620,0
QCNBB001621,0
QCNBB001622,0
QCNBB001623,0
QCNBB001624,0
QCNBB001625,0
QCNBB001626,0
QCNBB001627,0
QCNBB001628,0
QCNBB001629,0
QCNBB001630,0
QCNBB001631,0
QCNBB001632,0
QCNBB001633,0
QCNBB001634,0
QCNBB001635,0
QCNBB001636,0
QCNBB001637,0
QCNBB001638,0
SYGNBQB0248,0
SYGNBQB0249,0
SYGNBQB0250,0
QCNBB001639,0
QCNBB001640,0
QCNBB001641,0
QCNBB001642,0
QCNBB001643,0
QCNBB001644,0
QCNBB001645,0
QCNBB001646,0
QCNBB001647,0
QCNBB001648,0
QCNBB001649,0
QCNBB001650,0
QCNBB001651,0
QCNBB001652,0
QCNBB001653,0
QCNBB001654,0
QCNBB001655,0
QCNBB001656,0
QCNBB001657,0
QCNBB001658,0
QCNBB001659,0
QCNBB001660,0
QCNBB001661,0
QCNBB001662,0
QCNBB001663,0
QCNBB001664,0
QCNBB001665,0
QCNBB001666,0
QCNBB001667,0
QCNBB001668,0
QCNBB001669,0
QCNBB001670,0
QCNBB001671,0
QCNBB001672,0
QCNBB001673,0
QCNBB001674,0
QCNBB001675,0
QCNBB001676,0
QCNBB001677,0
QCNBB001678,0
QCNBB001679,0
QCNBB001680,0
QCNBB001681,0
QCNBB001682,0
QCNBB001683,0
QCNBB001684,0
QCNBB001685,0
QCNBB001686,0
QCNBB001687,0
QCNBB001688,0
QCNBB001689,0
QCNBB001690,0
QCNBB001691,0
QCNBB001692,0
QCNBB001693,0
QCNBB001694,0
QCNBB001695,0
QCNBB001696,0
QCNBB001697,0
QCNBB001698,0
QCNBB001699,0
QCNBB001700,0
QCNBB001701,0
QCNBB001702,0
QCNBB001703,0
QCNBB001704,0
QCNBB001705,0
QCNBB001706,0
QCNBB001707,0
QCNBB001708,0
QCNBB001709,0
QCNBB001710,0
QCNBB001711,0
QCNBB001712,0
QCNBB001713,0
QCNBB001714,0
QCNBB001715,0
QCNBB001716,0
QCNBB001717,0
QCNBB001718,0
QCNBB001719,0
QCNBB001720,0
QCNBB001721,0
QCNBB001722,0
QCNBB001723,0
QCNBB001724,0
SYGNBQB0251,0
SYGNBQB0252,0
SYGNBQB0253,0
SYGNBQB0254,0
SYGNBQB0255,0
SYGNBQB0256,0
SYGNBQB0257,0
SYGNBQB0258,0
SYGNBQB0259,0
SYGNBQB0260,0
SYGNBQB0261,0
SYGNBQB0262,0
SYGNBQB0263,0
SYGNBQB0264,0
SYGNBQB0265,0
SYGNBQB0266,0
SYGNBQB0267,0
SYGNBQB0268,0
OPMBAS00193,0
NEWMOB00457,0
NEWMOB00458,0
REFMOB0014,0
REFMOB0015,0
REFMOB0018,0
REFMOB0022,0
REFMOB0016,0
REFMOB0017,0
REFMOB0019,0
REFMOB0021,0
REFMOB0020,0
SYGNBQB0269,0
QCNBB001725,0
QCNBB001726,0
QCNBB001727,0
SYGNBQB0270,0
SYGNBQB0271,0
QCNBB001728,0
QCNBB001729,0
SYGNBQB0272,0
SYGNBQB0273,0
QCNBB001730,0
SYGNBQB0274,0
SYGNBQB0275,0
SYGNBQB0276,0
QCNBB001731,0
QCNBB001732,0
SYGNBQB0277,0
QCNBB001733,0
SYGNBQB0278,0
QCNBB001734,0
SYGNBQB0279,0
SYGNBQB0280,0
QCNBB001735,0
QCNBB001736,0
SYGNBQB0281,0
SYGNBQB0282,0
SYGNBQB0283,0
QCNBB001737,0
SYGNBQB0284,0
QCNBB001738,0
QCNBB001739,0
SYGNBQB0285,0
QCNBB001740,0
QCNBB001741,0
SYGNBQB0286,0
SYGNBQB0287,0
SYGNBQB0288,0
SYGNBQB0289,0
QCNBB001742,0
QCNBB001743,0
QCNBB001744,0
SYGNBQB0290,0
SYGNBQB0291,0
QCNBB001745,0
QCNBB001746,0
SYGNBQB0292,0
QCNBB001747,0
SYGNBQB0293,0
SYGNBQB0294,0
SYGNBQB0295,0
SYGNBQB0296,0
SYGNBQB0297,0
QCNBB001748,0
SYGNBQB0298,0
SYGNBQB0299,0
SYGNBQB0300,0
QCNBB001749,0
SYGNBQB0301,0
QCNBB001750,0
SYGNBQB0302,0
QCNBB001751,0
SYGNBQB0303,0
QCNBB001752,0
SYGNBQB0304,0
SYGNBQB0305,0
SYGNBQB0306,0
SYGNBQB0307,0
QCNBB001753,0
QCNBB001754,0
QCNBB001755,0
SYGNBQB0308,0
QCNBB001756,0
SYGNBQB0309,0
QCNBB001757,0
QCNBB001758,0
QCNBB001759,0
QCNBB001760,0
ASMBA000094,0
ASMBA000104,0
ASMBA000103,0
ASMBA000082,0
ASMBA000097,0
ASMBA000096,0
ASMBA000102,0
ASMBA000091,0
ASMBA000101,0
ASMBA000090,0
ASMBA000083,0
ASMBA000077,0
ASMBA000099,0
ASMBA000080,0
ASMBA000075,0
ASMBA000089,0
ASMBA000087,0
ASMBA000106,0
ASMBA000078,0
ASMBA000076,0
ASMBA000079,0
ASMBA000085,0
ASMBA000095,0
ASMBA000098,0
ASMBA000092,0
ASMBA000086,0
ASMBA000093,0
ASMBA000105,0
ASMBA000084,0
ASMBA000100,0
ASMBA000081,0
ASMBA000088,0
OPMBNTF0797,0
OPMBNTF0798,0
OPMBNTFB0043,0
OPMBNTFB0129,0
OPMBNTFB0144,0
OPMBNTFB0153,0
OPMBNTFB0177,0
OPMBNTFB0178,0
OPMBNTFB0333,0
OPMBNTFB0477,0
OPMBNTFB0484,0
OPMBNTFB0537,0
OPMBNTFB0538,0
OPMBNTFB0571,0
OPMBNTFB0592,0
OPMBNTFB0600,0
OPMBNTFB0722,0
OPMBNTFB0763,0
OPMBNTFB0506,0
OPNBNTF0187,0
OPNBNTF0188,0
OPNBNTF0189,0
OPNBNTF0190,0
OPNBNTF0191,0
NEWMOB00459,0
NEWMOB00460,0
NEWMOB00461,0
NEWMOB00462,0
NEWMOB00463,0
NEWMOB00464,0
NEWMOB00465,0
NEWMOB00466,0
NEWMOB00467,0
NEWMOB00468,0
NEWMOB00469,0
NEWMOB00470,0
NEWMOB00471,0
NEWMOB00472,0
NEWMOB00473,0
NEWMOB00474,0
OPMBNTFB0137,0
OPMBNTFB0139,0
OPMBNTFB0145,0
OPMBNTFB0184,0
OPMBNTFB0213,0
OPMBNTFB0312,0
OPMBNTFB0364,0
OPMBNTFB0448,0
OPMBNTFB0591,0
OPMBNTFB0207,0
OPMBNTFB0373,0
OPMBNTFB0518,0
OPMBNTFB0520,0
OPMBNTFB0523,0
OPMBNTFB0651,0
OPMBNTFB0674,0
OPMBNTF0369,0
SYGNBQB0310,0
SYGNBQB0311,0
QCNBB001761,0
SYGNBQB0312,0
