store,websites,attribute_set,type,category_ids,sku,name,image,small_image,thumbnail,gallery,url_key,battery_power,display_resolution,warrenty,model_no,weights,sim_size,secondary_camera,video_recording,hd_recording,touch_screen,touch_screen_type,display_color,internet_features,edge,gprs,usb_connectivity,tethering,audio_jack,preinstalled_browser,navigation_technology,nfc,wifi,dlna,three_g,talk_time,standby_time,operating_freq,in_the_box,dimensions_size,handset_color,mobile_bluetooth,sensors,mobile_ram,mobile_battery_type,mobile_fm,mobile_4g,laptop_remark,weight,status,visibility,tax_class_id,ebizmarts_mark_visited,brands,processor,display_size,storage_capacity,sim_type,camera,primary_camera,internal_storage,mobile_phone_type,mobile_display_type,mobile_warranty_summary,mobile_sim,mobile_operating_system,mapped_status,product_category_type,description,short_description,imp_desc,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,product_name,product_type_id,price
admin,base,Mobiles,simple,"4,144",OPMBNTFB0246,Lava Flair P1 (Black) (B Grade),/l/a/lava-flair-p1-black_2.jpg,/l/a/lava-flair-p1-black_2.jpg,/l/a/lava-flair-p1-black_2.jpg,"/Infocus-M808-Silver2.jpg,/Infocus-M808-Silver3.jpg,/Infocus-M808-Silver4.jpg",lava-flair-p1-black-b-grade,,,6 Months Warranty.,Flair P1,0.2,,0.3 Megapixel,,,Yes,,,,,,,,3.5 mm,,,,,,Yes,,,,,,Black,Yes, Accelerometer,256 MB,1400 mAh Li-Ion Battery,Yes,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Disabled,"Catalog, Search",GST12,No,Lava,,10.16 cm (4 Inches),,,,2 Megapixel,2 GB,Smartphone,,6 Months Warranty.,Dual sim,,Yes,OPENMOBNTF,<ul></ul>,<ul></ul>,,0,0,1,0,0,1,1,1,0,1,0,Lava Flair P1 (Black) (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0302,Micromax Canvas Knight E471 2GBÂ  (16GB WHITE/SILVER) (B Grade),/m/i/micromax_canvas_knight_e471_2gb_16gb_white_silver.png,/m/i/micromax_canvas_knight_e471_2gb_16gb_white_silver.png,/m/i/micromax_canvas_knight_e471_2gb_16gb_white_silver.png,"/Micromax-Canvas-Juice-2-Silver2.jpg,/Micromax-Canvas-Juice-2-Silver3.jpg,/Micromax-Canvas-Juice-2-Silver4.jpg",micromax-canvas-knight-e471-2gb-16gb-white-silver-b-grade,,1280 x 720 Pixels,6 Months Warranty.,E471 Knight,0.2,,,Yes,,Yes,,,,,,Yes,,3.5 mm,,,,Yes,,Yes,8 hrs,,,,, White+Silver,Yes,"Accelerometer, proximity, compass",2 GB,2260 mAh Battery,Yes,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Disabled,"Catalog, Search",GST12,No,Micromax,,12.7 cm (5.0 Inches),,"Dual, GSM + GSM",,13 Megapixel,16 GB,Smartphone,IPS,6 Months Warranty.,Dual sim,,No,OPENMOBNTF,<ul><li>2 GB RAM |</li><li>13 Megapixel</li><li>16 GB ROM</li><li>5.0 Inches</li><li>Android (Lollipop)</li></ul>,<ul><li>2 GB RAM |</li><li>13 Megapixel</li><li>16 GB ROM</li><li>5.0 Inches</li><li>Android (Lollipop)</li></ul>,,0,0,1,0,0,1,1,1,0,1,0,Micromax Canvas Knight E471 2GBÂ  (16GB WHITE/SILVER) (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0249,MOTO G (3RD GENERATION) XT1550 ( WHITE 16GB) (B Grade),/m/o/motorola_g_xt_1550_3rd_gen_16gb_white.png,/m/o/motorola_g_xt_1550_3rd_gen_16gb_white.png,/m/o/motorola_g_xt_1550_3rd_gen_16gb_white.png,"/samsung-galaxy-s3-neo-gt-i9300i-black2.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black3.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black4.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black5.jpg",moto-g-3rd-generation-xt1550-white-16gb-b-grade,,,6 Months Warranty.,XT 1550,0.2,Micro Sim,5.0 Megapixel,Yes,,Yes,,,,,,Yes,,3.5 mm,,,,Yes,,,,,,,72.4 mm x 142.1 mm,White,Yes,"Accelerometer, Ambient Light Sensor, Proximity Sensor, Sensor Hub",2GB,2470 mAh,Yes,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Disabled,"Catalog, Search",GST12,No,Motorola,"1.4 GHz, Quad Core",12.7 cm (5.0 Inches),,,,13 Megapixel,16 GB,Smartphone,,6 Months Warranty.,Dual sim,,Yes,OPENMOBNTF,"<ul><li>Dual, GSM + LTE</li><li>13 Megapixel</li><li>5.0 Inches</li><li>Android (Lollipop)</li></ul>","<ul><li>Dual, GSM + LTE</li><li>13 Megapixel</li><li>5.0 Inches</li><li>Android (Lollipop)</li></ul>",,0,0,1,0,0,1,1,1,0,1,0,MOTO G (3RD GENERATION) XT1550 ( WHITE 16GB) (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0306,MOTOROLA X FORCE (XT1580) 64GB WHITE (B Grade),/m/o/motorola_x_force_xt1580_64gb_white.png,/m/o/motorola_x_force_xt1580_64gb_white.png,/m/o/motorola_x_force_xt1580_64gb_white.png,"/samsung-galaxy-s3-neo-gt-i9300i-black2.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black3.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black4.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black5.jpg",motorola-x-force-xt1580-64gb-white-b-grade,,,6 Months Warranty.,Moto X Force,0.2,,5 Megapixel,Yes,,Yes,,,,,,Yes,,3.5 mm,,,,Yes,,Yes,,,,,,White,Yes,,3 GB,3760 mAh,,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Disabled,"Catalog, Search",GST12,No,Motorola,,,,"Single, GSM",,21 Megapixel,64 GB,Smartphone,,6 Months Warranty.,Single sim,,Yes,OPENMOBNTF,<ul></ul>,<ul></ul>,,0,0,1,0,0,1,1,1,0,1,0,MOTOROLA X FORCE (XT1580) 64GB WHITE (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0466,"Motorola Nexus 6 (White , 32 GB) (B Grade)",/m/o/motorola_nexus_6_32gb_white.png,/m/o/motorola_nexus_6_32gb_white.png,/m/o/motorola_nexus_6_32gb_white.png,"/samsung-galaxy-s3-neo-gt-i9300i-black2.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black3.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black4.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black5.jpg",motorola-nexus-6-white-32-gb-b-grade,,,6 Months Warranty.,Nexus 6,0.2,,2.0 Megapixel,"Yes, Full HD",,Yes,,,,,,Yes,,3.5 mm,,,,Yes,,Yes,,,,,,White,Yes,"Barometer, Magnetometer, Ambient Light Sensor, Accelerometer, Gyroscope",3 GB,3220 mAh,,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Disabled,"Catalog, Search",GST12,No,Motorola,2.7 GHz Quad Core Processor ,15.24 cm (6.0 Inches),,"Single, GSM",,13 Megapixel,32 GB,Smartphone,,6 Months Warranty.,Single sim,Android (Lollipop),Yes,OPENMOBNTF,"<ul><li>Single, GSM</li><li>13 Megapixel</li><li>6.0 Inches</li><li>Android (Lollipop)</li><li>32 GB</li></ul>","<ul><li>Single, GSM</li><li>13 Megapixel</li><li>6.0 Inches</li><li>Android (Lollipop)</li><li>32 GB</li></ul>",,0,0,1,0,0,1,1,1,0,1,0,"Motorola Nexus 6 (White , 32 GB) (B Grade)",simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0671,Motorola X (2nd Generation) XT1092 32GB ROYAL BLUE (B Grade),/m/o/moto-x-2nd-generation-xt1092-1_3_1.jpg,/m/o/moto-x-2nd-generation-xt1092-1_3_1.jpg,/m/o/moto-x-2nd-generation-xt1092-1_3_1.jpg,"/samsung-galaxy-s3-neo-gt-i9300i-black2.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black3.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black4.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black5.jpg",motorola-x-2nd-generation-xt1092-32gb-royal-blue-b-grade,,,6 Months Warranty.,MOTO  XT1092,0.2,,2.0 Megapixel,Yes,,Yes,,,,,,Yes,,3.5 mm,,,,Yes,,Yes,,,,,,ROYAL BLUE,Yes,,2GB,2300 mAh,,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Disabled,"Catalog, Search",GST12,No,Motorola,2.5 Ghz Processor,13.21 cm (5.2 Inches),,"Single, GSM",,13 Megapixel,32 GB,Smartphone,,6 Months Warranty.,Single sim,Android (KitKat),Yes,OPENMOBNTF,<ul><li>2Gb Ram 32GB ROM</li><li>13 Megapixel</li><li>5.2 Inches</li><li>Front Camera 2 MP</li></ul>,<ul><li>2Gb Ram 32GB ROM</li><li>13 Megapixel</li><li>5.2 Inches</li><li>Front Camera 2 MP</li></ul>,,0,0,1,0,0,1,1,1,0,1,0,Motorola X (2nd Generation) XT1092 32GB ROYAL BLUE (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0608,ASUS ZENFONE 3 MAX 3G 32GB GREY (B Grade),/a/s/asus_zenfone_3_max_3g_32gb_grey.png,/a/s/asus_zenfone_3_max_3g_32gb_grey.png,/a/s/asus_zenfone_3_max_3g_32gb_grey.png,"/samsung-galaxy-s3-neo-gt-i9300i-black2.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black3.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black4.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black5.jpg",asus-zenfone-3-max-3g-32gb-grey-b-grade,,,6 Months Warranty.,Zenfone 3_Max /  ZC520TL-4H122IN,0.2,Micro SIM and Nano SIM,5.0 Megapixel,Yes,,Yes,,,,,,Yes,,3.5 mm,,,,Yes,,Yes,,,,,,Grey ,Yes,"Accelerometer, E-compass, Proximity, Ambient Light Sensor",3 GB,4100 mAh ,Yes,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Disabled,"Catalog, Search",GST12,No,Asus,1.2 GHz,13.97 cm (5.5 Inches),,,,13 Megapixel,32 GB,Smartphone,,6 Months Warranty.,Dual sim,Android Marshmallow 6,Yes,OPENMOBNTF,<ul><li>3 GB RAM</li><li>32 GB ROM</li><li>5.2 Inches</li><li>Android Marshmallow 6</li><li>13MP Rear Camera</li></ul>,<ul><li>3 GB RAM</li><li>32 GB ROM</li><li>5.2 Inches</li><li>Android Marshmallow 6</li><li>13MP Rear Camera</li></ul>,,0,0,1,0,0,1,1,1,0,1,0,ASUS ZENFONE 3 MAX 3G 32GB GREY (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0622,ASUS ZENFONE 3 MAX 3G 32GB GOLD (B Grade),/a/s/asus_zenfone_3_max_3g_32gb_gold.png,/a/s/asus_zenfone_3_max_3g_32gb_gold.png,/a/s/asus_zenfone_3_max_3g_32gb_gold.png,"/samsung-galaxy-s3-neo-gt-i9300i-black2.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black3.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black4.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black5.jpg",asus-zenfone-3-max-3g-32gb-gold-b-grade,,,6 Months Warranty., Zenfone 3_Max ,0.2,Micro SIM and Nano SIM,5.0 Megapixel,Yes,,Yes,,,,,,Yes,,3.5 mm,,,,Yes,,Yes,,,,,,GOLD,Yes,"Accelerometer, E-compass, Proximity, Ambient Light Sensor",3 GB,4100 mAh ,Yes,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Disabled,"Catalog, Search",GST12,No,Asus,1.2 GHz,13.97 cm (5.5 Inches),,,,13 Megapixel,32 GB,Smartphone,,6 Months Warranty.,Dual sim,Android Marshmallow 6,Yes,OPENMOBNTF,<ul><li>3 GB RAM</li><li>32 GB ROM</li><li>5.2 Inches</li><li>Android Marshmallow 6</li><li>13MP Rear Camera</li></ul>,<ul><li>3 GB RAM</li><li>32 GB ROM</li><li>5.2 Inches</li><li>Android Marshmallow 6</li><li>13MP Rear Camera</li></ul>,,0,0,1,0,0,1,1,1,0,1,0,ASUS ZENFONE 3 MAX 3G 32GB GOLD (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0240,"HTC Desire 628 (SUNSET BLUE, 32 GB)  (3 GB RAM) (B Grade)",/h/t/htc_desire_628_3gb_32gb_sunset_blue.png,/h/t/htc_desire_628_3gb_32gb_sunset_blue.png,/h/t/htc_desire_628_3gb_32gb_sunset_blue.png,,htc-desire-628-sunset-blue-32-gb-3-gb-ram-b-grade,, 1280 x 720 Pixels,6 Months Warranty.,Desire 628 - D628H 2PVG200,0.2,Nano-SIM,5.0 Megapixel,Yes,Yes,Yes,,,Email,,Yes,"Yes, micro USB",Yes,3.5 mm,Android,,No,Yes,,Yes,,,,,,SUNSET BLUE,"v4.1, A2DP"," Ambient Light Sensor, Proximity Sensor, Motion G Sensor",3 GB,2200 mAh,Yes,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Disabled,"Catalog, Search",GST12,No,HTC,1.3 Ghz,12.7 cm (5 Inches),,"Dual, GSM + UMTS",,13 Megapixel,32 GB,Smartphone,IPS,6 Months Warranty.,Dual sim,"Android (Lollipop), Upgradable to v5.1",Yes,OPENMOBNTF,<ul><li>3 GB RAM | 32 GB ROM</li><li>5 inch HD  Display</li><li>13MP Rear Camera</li><li>5MP Front Camera</li><li>2200 mAh Battery</li></ul>,<ul><li>3 GB RAM | 32 GB ROM</li><li>5 inch HD  Display</li><li>13MP Rear Camera</li><li>5MP Front Camera</li><li>2200 mAh Battery</li></ul>,,0,0,1,0,0,1,1,1,0,1,0,"HTC Desire 628 (SUNSET BLUE, 32 GB)  (3 GB RAM) (B Grade)",simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0257,SAMSUNG GALAXY A5 (A500G)  WHITE (B Grade),/s/a/samsung-galaxy-a5-_a500g_-white.jpg,/s/a/samsung-galaxy-a5-_a500g_-white.jpg,/s/a/samsung-galaxy-a5-_a500g_-white.jpg,/Samsung-Galaxy-A5-Champagne-Gold2.jpg,samsung-galaxy-a5-a500g-white-b-grade,,,6 Months Warranty.,A500G,0.2,Nano Sim,5.0 Megapixel,Yes,,Yes,,,,,,USB 2.0,,3.5 mm,,,No,"Yes, 802.11 b/g/n",,Yes,,,,,139.3  x  69.7  x  6.7 mm,,"Yes, v4.0"," Accelerometer, Geomagnetic Sensor, Hall Sensor, Proximity Sensor, RGB Sensor",2 GB,2300 mAh,No,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Enabled,"Catalog, Search",GST12,No,Samsung,1.2 GHz,12.7 cm (5 Inches),,"Dual, GSM + LTE",,13 Megapixel,16 GB,Smartphone,,6 Months Warranty.,Dual sim,Android (KitKat),Yes,OPENMOBNTF,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,SAMSUNG GALAXY A5 (A500G)  WHITE (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0265,SAMSUNG GURU MUSIC 2 (B310E) BLACK (B Grade),/s/a/samsung_guru_music_2_b310e_black_1.png,/s/a/samsung_guru_music_2_b310e_black_1.png,/s/a/samsung_guru_music_2_b310e_black_1.png,,samsung-guru-music-2-b310e-black-b-grade,,,6 Months Warranty.,SM-B310E,0.2,,,,,No,,,,,,,,,,,,,,,,,,,,Blue,,,,800 mAh,,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Disabled,"Catalog, Search",GST12,No,Samsung,,5.08 cm (2.0 Inches),,"Dual, GSM + GSM",,,,Feature Phone,,6 Months Warranty.,Dual sim,,Yes,OPENMOBNTF,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,SAMSUNG GURU MUSIC 2 (B310E) BLACK (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0311,SAMSUNG GALAXY A7 (A710F) 16GB WHITE (B Grade),/s/a/samsung_galaxy_a7_a710f_16gb_white.png,/s/a/samsung_galaxy_a7_a710f_16gb_white.png,/s/a/samsung_galaxy_a7_a710f_16gb_white.png,"/Samsung-Galaxy-A7-SM-A700F-Champagne-Gold2.jpg,/Samsung-Galaxy-A7-SM-A700F-Champagne-Gold3.jpg,/Samsung-Galaxy-A7-SM-A700F-Champagne-Gold4.jpg",samsung-galaxy-a7-a710f-16gb-white-b-grade,,960 x 540 Pixels,6 Months Warranty.,A7 (2016),0.2,,5.0 Megapixel,Yes,Yes,Yes,,,"GPRS, EDGE",,,USB 2.0,,3.5 mm,,,No,"Yes, 802.11 b/g/n",,Yes,,,,,151  x   74.1 x 7.3 mm,White,"Yes, v4.0","Accelerometer, Fingerprint Sensor, Geo-magnetic Sensor, Hall Sensor, Proximity Sensor, RGB Light Sensor",3 GB,3300 mAh Li-Ion,Yes,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Enabled,"Catalog, Search",GST12,No,Samsung,"1.5 Ghz, Quad Core",13.97 cm (5.5 Inches),,"Dual, GSM + LTE",,13 Megapixel,16 GB,Smartphone,,6 Months Warranty.,Dual sim,Android (KitKat),Yes,OPENMOBNTF,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,SAMSUNG GALAXY A7 (A710F) 16GB WHITE (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0319,SAMSUNG METRO 350 WHITE (B Grade),/s/a/samsung-metro-b350e-white1_2_2.jpg,/s/a/samsung-metro-b350e-white1_2_2.jpg,/s/a/samsung-metro-b350e-white1_2_2.jpg,"/samsung-guru-e1200-blue-2.jpg,/samsung-guru-e1200-blue-3.jpg,/samsung-guru-e1200-blue-4.jpg,",samsung-metro-350-white-b-grade,,,6 Months Warranty., Metro 350,0.2,,No,Yes,,No,,,,,Yes,,,,,,,,,,,,,, 51.3 x 117.5 x 11.9 mm,,Yes,,, 1200 mAh,,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Disabled,"Catalog, Search",GST12,No,Samsung,,6.10 cm (2.4 Inches),,"Dual, GSM + GSM",,2 Megapixel,32 MB,Feature Phone,,6 Months Warranty.,Dual sim,,Yes,OPENMOBNTF,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,SAMSUNG METRO 350 WHITE (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0327,XOLO A500S (BLACK) (B Grade),/x/o/xolo_a500s_4gb_black.png,/x/o/xolo_a500s_4gb_black.png,/x/o/xolo_a500s_4gb_black.png,/xolo-a500s-white-2.jpg,xolo-a500s-black-b-grade,,,6 Months Warranty.,A500S,0.2,,0.3 Megapixel,"Yes, Full HD",,Yes,,,Email,,Yes,"Micro USB, v2",,3.5 mm,,,,"Yes, 802.11 b/g/n",,"Yes, 21.1 Mbps HSDPA; 5.76 Mbps HSUPA",,,,,63.2x125x8.98 mm,Black,"Yes, v3.0","Accelerometer, Proximity Sensor, Ambient Light Sensor",512 MB,1400 mAh,Yes,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Disabled,"Catalog, Search",GST12,No,Xolo,"1.3 GHz + ARM Cortex-A7, Dual Core",10.16 cm (4.0 Inches),,"Dual, GSM + GSM",,5.0 Megapixel,4 GB,Smartphone,,6 Months Warranty.,Dual sim,,Yes,OPENMOBNTF,"<ul><li>Dual, GSM + GSM</li><li>5.0 Megapixel</li><li>4.0 Inches</li><li>4 GB</li><li>1400 mAh</li></ul>","<ul><li>Dual, GSM + GSM</li><li>5.0 Megapixel</li><li>4.0 Inches</li><li>4 GB</li><li>1400 mAh</li></ul>",,0,0,1,0,0,1,1,1,0,1,0,XOLO A500S (BLACK) (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0566,Micromax Canvas 5 E481 ( 16GB SLATE GREY) (B Grade),/m/i/micromax_canvas_5_e481_3gb_16gb_slate_grey.png,/m/i/micromax_canvas_5_e481_3gb_16gb_slate_grey.png,/m/i/micromax_canvas_5_e481_3gb_16gb_slate_grey.png,"/Micromax-Canvas-Express-A99-Silver2.jpg,/Micromax-Canvas-Express-A99-Silver3.jpg,/Micromax-Canvas-Express-A99-Silver4.jpg",micromax-canvas-5-e481-16gb-slate-grey-b-grade,,,6 Months Warranty.,Micromax Canvas 5 E481,0.2,,5 Megapixel,Yes,,Yes,,,,,,Yes,,,,,,,,Yes,,,,,,Slate Grey,,"Light Sensor, Gravity Sensor, Proximity, Magnetic Sensor",3 GB,2900 mAh Li-Polymer,Yes,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Disabled,"Catalog, Search",GST12,No,Micromax,,13.21 cm (5.2 Inches),,,,13 Megapixel,16 GB,Smartphone,,6 Months Warranty.,Dual sim,,Yes,OPENMOBNTF,<ul></ul>,<ul></ul>,,0,0,1,0,0,1,1,1,0,1,0,Micromax Canvas 5 E481 ( 16GB SLATE GREY) (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0694,SAMSUNG GALAXY GRAND DUOS 8GB BLACK (B Grade),/s/a/samsung_galaxy_grand_duos_8gb_black.png,/s/a/samsung_galaxy_grand_duos_8gb_black.png,/s/a/samsung_galaxy_grand_duos_8gb_black.png,"/samsung-galaxy-grand-duos-i9082-blue2.jpg,/samsung-galaxy-grand-duos-i9082-blue3.jpg,/samsung-galaxy-grand-duos-i9082-blue4.jpg",samsung-galaxy-grand-duos-8gb-black-b-grade,,,6 Months Warranty.,Galaxy Grand Duos,161 g,,2.0 Megapixel,Yes,,Yes, Capacitive,16 M,,,,Yes,,3.5 mm,,,,,,Yes,,,,, 76.8 mm x  143.5 mm x 9.6 mm,Black,Yes," Accelerometer, Gyro Sensor, Proximity Sensor, Compass",1 GB,2100 mAh,Yes,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,161,Disabled,"Catalog, Search",GST12,No,Samsung,"1.2 Ghz, Dual Core",12.7 cm (5 Inches),,"Dual, GSM + GSM",,8.0 Megapixel,8 GB,Smartphone,TFT,6 Months Warranty.,Dual sim,Android (Jelly Bean),Yes,OPENMOBNTF,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,SAMSUNG GALAXY GRAND DUOS 8GB BLACK (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0419,"Lava Iris Alfa L (White, 8 GB)  (1 GB RAM) (B Grade)",/l/a/lava_iris_alfa_l_1gb_8gb_white.png,/l/a/lava_iris_alfa_l_1gb_8gb_white.png,/l/a/lava_iris_alfa_l_1gb_8gb_white.png,"/Infocus-M808-Silver2.jpg,/Infocus-M808-Silver3.jpg,/Infocus-M808-Silver4.jpg",lava-iris-alfa-l-white-8-gb-1-gb-ram-b-grade,,960 x 540 Pixels,6 Months Warranty., Iris Alfa L,165 g,,2 Megapixel,Yes,Yes,Yes,Capacitive,16.7 M,,,,,,3.5 mm,,,,,,Yes,,,,, 78.9 mm x 152 mm x 9.35 mm,White,Yes,"Accelerometer, Proximity Sensor, Ambient Light Sensor, Magnetometer",1 GB,3000 mAh Li-Polymer ,Yes,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,165,Disabled,"Catalog, Search",GST12,No,Lava,1.3 Ghz,13.97 cm (5.5 Inches),,"Dual, GSM + WCDMA",,8 Megapixel,8 GB,Smartphone,Q-HD,6 Months Warranty.,Dual sim,Android (Lollipop),Yes,OPENMOBNTF,"<ul><li>8 Megapixel</li><li>5.5 inch quarter HD</li><li>
Android Lollipop 5</li><li>8 GB ROM</li></ul>
","<ul><li>8 Megapixel</li><li>5.5 inch quarter HD</li><li>
Android Lollipop 5</li><li>8 GB ROM</li></ul>
",,0,0,1,0,0,1,1,1,0,1,0,"Lava Iris Alfa L (White, 8 GB)  (1 GB RAM) (B Grade)",simple,0
